DATE,PRODUCT_LINE,REVENUE,COGS,FORECASTED_REVENUE
2023-11-21,Home Appliances,3904.03,2131.3,1259.81
2023-11-21,Toys,1090.46,424.28,3860.86
2023-11-21,Books,2767.15,1586.97,1508.03
2023-11-22,Electronics,1936.46,1446.92,3715.74
2023-11-22,Clothing,1776.37,872.03,4212.2
2023-11-22,Home Appliances,4789.86,712.65,3697.05
2023-11-22,Toys,1878.12,3920.86,52.75
2023-11-22,Books,4180.6,1397.54,2105.42
2023-11-23,Electronics,875.72,1149.15,7558.27
2023-11-23,Clothing,3651.16,2904.32,2060.31
2023-11-23,Home Appliances,8357.59,1138.87,3443.78
2023-11-23,Toys,941,1091.08,2058.36
2023-11-23,Books,3007.34,547.98,1074.56
2023-11-24,Electronics,2861.3,1939.72,686
2023-11-24,Clothing,622.34,2520.37,4253.63
2023-11-24,Home Appliances,4306.74,648.79,3043.77
2023-11-24,Toys,250.69,873.56,8278.23
2023-11-24,Books,8915.18,2614.1,1682.25
2023-11-25,Electronics,2884.31,26.51,2812.98
2023-11-25,Clothing,1870.98,652.96,1756.79
2023-11-25,Home Appliances,567.29,593.06,1785.17
2023-11-25,Toys,2588.14,1265,5349.21
2023-11-25,Books,4924.47,3634.25,1683.32
2023-11-26,Electronics,386.58,42.77,4714.74
2023-11-26,Clothing,1424.2,1912.88,1734.72
2023-11-26,Home Appliances,7041.71,842.13,159.87
2023-11-26,Toys,4046.54,916.01,126.05
2023-11-26,Books,900.24,3252.59,7224.1
2023-11-27,Electronics,155.88,345.15,2764.47
2023-11-27,Clothing,2086.81,814.18,4801.69
2023-11-27,Home Appliances,300.61,657.25,3063.52
2023-11-27,Toys,175.8,1590.6,938.41
2023-11-27,Books,9092.41,2179.9,727.57
2023-11-28,Electronics,1536.07,1994.54,1750.78
2023-11-28,Clothing,553.28,83.52,6806.59
2023-11-28,Home Appliances,2572.38,851.11,5789.76
2023-11-28,Toys,2366.09,3954.97,2916.52
2023-11-28,Books,10857.64,951.72,330.76
2023-11-29,Electronics,464.27,1627.2,956.3
2023-11-29,Clothing,307.87,113.56,1240.53
2023-11-29,Home Appliances,314.41,327.07,3448.87
2023-11-29,Toys,7559.54,1271.33,3266.01
2023-11-29,Books,1922.39,928.65,611.15
2023-11-30,Electronics,929.34,830.75,1219.38
2023-11-30,Clothing,5129.62,1568.48,4665.82
2023-11-30,Home Appliances,4391.72,2091.39,4979.05
2023-11-30,Toys,1259.11,3232.34,3886.77
2023-11-30,Books,5260.18,823.63,560.49
2023-12-01,Electronics,3701.53,1959.2,1003.62
2023-12-01,Clothing,2423.65,914.72,96.09
2023-12-01,Home Appliances,6356.67,4984.93,4276.56
2023-12-01,Toys,3069.14,1247.66,4899.1
2023-12-01,Books,2235.96,1006.36,7551.5
2023-12-02,Electronics,10993.42,4201.2,119.49
2023-12-02,Clothing,878.88,2.94,3073.28
2023-12-02,Home Appliances,1709.38,604.31,3254.44
2023-12-02,Toys,2532.93,2728.41,7891.79
2023-12-02,Books,1659.47,899.48,1953.75
2023-12-03,Electronics,990.67,943.32,874.07
2023-12-03,Clothing,6174.03,1952.01,881.57
2023-12-03,Home Appliances,1670.54,1142.3,3343.54
2023-12-03,Toys,499.73,880.4,3266.51
2023-12-03,Books,3259.26,681.02,3097.76
2023-12-04,Electronics,441.35,282.47,1670.25
2023-12-04,Clothing,1456.2,1940.22,2812.72
2023-12-04,Home Appliances,7029.25,2415.34,1375.85
2023-12-04,Toys,1516.39,78.28,3482.79
2023-12-04,Books,3294.94,1000.21,5675.59
2023-12-05,Electronics,2902.15,1871.88,4797
2023-12-05,Clothing,594.94,1740.29,2265.36
2023-12-05,Home Appliances,4204.33,58.3,2974.51
2023-12-05,Toys,7781.73,557.69,5919.07
2023-12-05,Books,392.85,2393.12,1059.96
2023-12-06,Electronics,3522.65,711.01,1189.08
2023-12-06,Clothing,2946.26,25.1,3154.53
2023-12-06,Home Appliances,5065.68,776.26,3239.75
2023-12-06,Toys,276.35,1954.66,112.92
2023-12-06,Books,917.28,2187.85,4146.12
2023-12-07,Electronics,3193.33,2211.91,1522.97
2023-12-07,Clothing,59.99,724.14,2418.65
2023-12-07,Home Appliances,3569,608,6935.72
2023-12-07,Toys,5259.09,270.74,1140.85
2023-12-07,Books,1627.12,1942.83,321.31
2023-12-08,Electronics,1360.6,1691.08,346.41
2023-12-08,Clothing,779.42,2093.96,548.16
2023-12-08,Home Appliances,12.09,269.22,2981.8
2023-12-08,Toys,492.35,108.31,1192.67
2023-12-08,Books,9326.08,1260.18,7958.9
2023-12-09,Electronics,4565,2159.57,665.87
2023-12-09,Clothing,700.57,2195.14,141.31
2023-12-09,Home Appliances,7498.36,664.7,711.23
2023-12-09,Toys,1036.19,908.09,9735.7
2023-12-09,Books,798.44,105.06,2697.22
2023-12-10,Electronics,205.28,290.66,3428.9
2023-12-10,Clothing,2870.34,696.6,1256.36
2023-12-10,Home Appliances,5374.99,1919.85,447.88
2023-12-10,Toys,490.95,597.54,4294.83
2023-12-10,Books,1504.56,810.86,361.92
2023-12-11,Electronics,3767.07,125.88,1696.2
2023-12-11,Clothing,1023.07,7364.56,1164.06
2023-12-11,Home Appliances,4599.89,1494.07,3456.93
2023-12-11,Toys,7397.2,384.86,1814.44
2023-12-11,Books,1210.73,912.06,10555.68
2023-12-12,Electronics,3576.48,596.32,3773.81
2023-12-12,Clothing,1442.74,123.46,112.35
2023-12-12,Home Appliances,560.15,181.31,2904.95
2023-12-12,Toys,1884.16,2050.06,1762.84
2023-12-12,Books,3306.03,1705.87,1373.23
2023-12-13,Electronics,865.75,573.1,978.44
2023-12-13,Clothing,2636.74,1437.08,2470.92
2023-12-13,Home Appliances,1217.86,4434.77,3613.38
2023-12-13,Toys,7253.57,1321.36,3852.68
2023-12-13,Books,3214.43,9.16,3558.01
2023-12-14,Electronics,3061.84,3782.88,1721.85
2023-12-14,Clothing,124.44,671.78,913.31
2023-12-14,Home Appliances,7446.4,1230.58,3503.4
2023-12-14,Toys,1532.22,1045.86,1309.51
2023-12-14,Books,903.2,517.66,6861.75
2023-12-15,Electronics,3155.73,144.13,221.01
2023-12-15,Clothing,11615.89,154.74,2679.66
2023-12-15,Home Appliances,369.71,3386.56,7291.54
2023-12-15,Toys,422.18,1282.7,406.18
2023-12-15,Books,211.92,2782.05,5617.06
2023-12-16,Electronics,2011.05,2583,2902.89
2023-12-16,Clothing,6601.81,1225.08,1505.55
2023-12-16,Home Appliances,3973.43,545.63,4065.81
2023-12-16,Toys,6155.53,2012.62,215.72
2023-12-16,Books,852.51,2072.44,10985.4
2023-12-17,Electronics,3697.82,2521.49,766.06
2023-12-17,Clothing,7072.5,1261.35,9592.1
2023-12-17,Home Appliances,932.12,363.66,194.84
2023-12-17,Toys,3309.35,2824.09,4262.8
2023-12-17,Books,1443.91,268.59,1303.94
2023-12-18,Electronics,728.56,1504.53,390.65
2023-12-18,Clothing,7425.86,86.74,6048.19
2023-12-18,Home Appliances,911.06,920.92,367.21
2023-12-18,Toys,242.54,2227.38,3238.36
2023-12-18,Books,1045.6,298.47,877.63
2023-12-19,Electronics,907.75,1162.75,1651.17
2023-12-19,Clothing,2133.44,1209.35,2356.75
2023-12-19,Home Appliances,4578.32,3751.14,6983.37
2023-12-19,Toys,2597.39,982.06,927.15
2023-12-19,Books,4087.12,127.48,1358.43
2023-12-20,Electronics,3461.14,337.23,1537.08
2023-12-20,Clothing,6823.36,689.27,2906.69
2023-12-20,Home Appliances,1985.4,3429.46,928.3
2023-12-20,Toys,387.36,629.61,5483.51
2023-12-20,Books,2442.91,2009.82,5655.96
2023-12-21,Electronics,3486.44,264.9,8519.25
2023-12-21,Clothing,935.1,732.88,2284.21
2023-12-21,Home Appliances,5755.76,3132.79,4940.2
2023-12-21,Toys,4556.17,335.22,369.14
2023-12-21,Books,628.3,4079.9,358.47
2023-12-22,Electronics,2078.92,1319.67,1532.52
2023-12-22,Clothing,9028.72,725.84,2779.84
2023-12-22,Home Appliances,1447.08,4583.44,4887.11
2023-12-22,Toys,2084.84,2475.3,5883.64
2023-12-22,Books,2174.37,146.84,2126.47
2023-12-23,Electronics,6656.85,1664.3,3892.5
2023-12-23,Clothing,155.57,331.76,3592.81
2023-12-23,Home Appliances,316.01,3794.38,2765.3
2023-12-23,Toys,3561.32,250.44,421.91
2023-12-23,Books,2086.21,1438.71,935.48
2023-12-24,Electronics,2168.54,279.52,1199.93
2023-12-24,Clothing,670.58,2869.83,2643.59
2023-12-24,Home Appliances,5200.85,394.96,811.74
2023-12-24,Toys,3096.83,896.85,5365.73
2023-12-24,Books,151.81,139.65,1721.09
2023-12-25,Electronics,2284.07,1033.39,1364.41
2023-12-25,Clothing,5207.19,1486.04,2994.94
2023-12-25,Home Appliances,4256.19,2331.59,1708.21
2023-12-25,Toys,1982.63,1289.26,8830.28
2023-12-25,Books,196.68,1925.24,180.06
2023-12-26,Electronics,2428.44,5141.5,1431.77
2023-12-26,Clothing,946.24,930.43,559.32
2023-12-26,Home Appliances,9942.58,1090.89,9021.27
2023-12-26,Toys,3576.79,78.77,1167.93
2023-12-26,Books,2670.01,2120.08,7479.93
2023-12-27,Electronics,2621.08,2065.11,1156.68
2023-12-27,Clothing,1271.59,773.02,2487.29
2023-12-27,Home Appliances,1029.22,2845.79,7417.61
2023-12-27,Toys,6059.29,351.51,234.97
2023-12-27,Books,890.13,798.58,228.65
2023-12-28,Electronics,125.17,755.46,4769.13
2023-12-28,Clothing,1515.12,2355.83,174.41
2023-12-28,Home Appliances,4621.04,4433.85,8020.39
2023-12-28,Toys,3092.35,2571.61,2229.08
2023-12-28,Books,9686.16,129.67,2400.86
2023-12-29,Electronics,412.73,773.24,4410.09
2023-12-29,Clothing,8915.33,2287.51,2175.56
2023-12-29,Home Appliances,1691.74,1020.44,1855.05
2023-12-29,Toys,2361.68,1207.33,1191.84
2023-12-29,Books,2056.58,3935.25,6592.56
2023-12-30,Electronics,933.91,498.86,5701.51
2023-12-30,Clothing,2147.91,1520.9,3649.01
2023-12-30,Home Appliances,10227.44,2970.98,1048.76
2023-12-30,Toys,175.58,2615.81,4622.46
2023-12-30,Books,1084.27,433.51,669.26
2023-12-31,Electronics,104.82,485.36,8054.89
2023-12-31,Clothing,7995.76,2999.71,2261.05
2023-12-31,Home Appliances,3943.5,1796.21,2470.71
2023-12-31,Toys,764.6,260.09,873.33
2023-12-31,Books,6011.73,3358.97,3655.75
2024-01-01,Electronics,3349.49,2835.22,3514.86
2024-01-01,Clothing,41.18,2250.22,5021.01
2024-01-01,Home Appliances,8077.12,2035.92,2112.18
2024-01-01,Toys,2246.4,5.99,1045.7
2024-01-01,Books,1868.91,706.15,3908.25
2024-01-02,Electronics,658.21,1200.42,4407.47
2024-01-02,Clothing,4867.26,3434.28,3732.16
2024-01-02,Home Appliances,593.89,1547.47,5834
2024-01-02,Toys,3406.92,713.06,888.65
2024-01-02,Books,7687.2,2508.25,2093.5
2024-01-03,Electronics,7115.63,680.81,2624.14
2024-01-03,Clothing,3317.48,4696.82,1574.75
2024-01-03,Home Appliances,311.07,43.65,4431.15
2024-01-03,Toys,3013.19,378.56,551.54
2024-01-03,Books,2494.81,1877.78,6461.22
2024-01-04,Electronics,1694.17,1639.9,178.15
2024-01-04,Clothing,4089.51,2737.69,2273.78
2024-01-04,Home Appliances,3567.25,1558.42,4303.18
2024-01-04,Toys,1432.47,2062.82,2633.31
2024-01-04,Books,4707.96,1032.74,5231.34
2024-01-05,Electronics,884.78,399.92,204.77
2024-01-05,Clothing,2105.74,2815.68,10645.97
2024-01-05,Home Appliances,98.74,1439.28,402.2
2024-01-05,Toys,6738.81,247.64,1689.82
2024-01-05,Books,4514.39,2766.81,1661.08
2024-01-06,Electronics,1888.43,5297.81,43.13
2024-01-06,Clothing,4263.44,722.35,352
2024-01-06,Home Appliances,7934.51,588.48,6890.64
2024-01-06,Toys,271.8,146.85,5237.93
2024-01-06,Books,2287.84,1971.7,4903.37
2024-01-07,Electronics,6941.15,4995.85,9160.72
2024-01-07,Clothing,5189.46,233.89,612.49
2024-01-07,Home Appliances,1053.5,1085.27,2881.44
2024-01-07,Toys,157.84,174.56,51.99
2024-01-07,Books,953.3,54.02,492.28
2024-01-08,Electronics,8.29,2068.72,1199.3
2024-01-08,Clothing,889.72,3523.41,6647.44
2024-01-08,Home Appliances,12547.94,747.37,1809.41
2024-01-08,Toys,1662,3774.8,547.77
2024-01-08,Books,4108.76,219.78,8945.6
2024-01-09,Electronics,973.67,647.82,3178.44
2024-01-09,Clothing,8789.68,5587.52,112.99
2024-01-09,Home Appliances,3983.08,1782.31,8859.7
2024-01-09,Toys,1145.31,2371.45,2286.62
2024-01-09,Books,4778.21,94.01,4047.32
2024-01-10,Electronics,759.13,192.49,3207.24
2024-01-10,Clothing,3153.6,78.38,4310.03
2024-01-10,Home Appliances,1569.67,3131.55,1088.24
2024-01-10,Toys,7366.98,189.59,879.3
2024-01-10,Books,695.1,2537.38,3351.33
2024-01-11,Electronics,2859.65,1153.42,4877.44
2024-01-11,Clothing,1806.81,4096.07,3929.22
2024-01-11,Home Appliances,4156.12,1166.07,1121.44
2024-01-11,Toys,2321.09,837.5,1579.69
2024-01-11,Books,6679.39,254.54,4750.8
2024-01-12,Electronics,114.3,426.66,1091.84
2024-01-12,Clothing,4851.76,784.95,6823.74
2024-01-12,Home Appliances,1215.43,2046.6,1661.31
2024-01-12,Toys,1482.85,723.18,1170.73
2024-01-12,Books,7462.29,4648.55,6218.28
2024-01-13,Electronics,7412.16,2507.58,323.19
2024-01-13,Clothing,901.43,81.4,1090.58
2024-01-13,Home Appliances,4388.59,1859.04,1406.95
2024-01-13,Toys,260.82,3806.54,6422.89
2024-01-13,Books,2401.8,907.01,4826.8
2024-01-14,Electronics,5928.78,2764.97,1502.49
2024-01-14,Clothing,756.21,1582.19,8615.74
2024-01-14,Home Appliances,2301.91,60.93,262.82
2024-01-14,Toys,9970.58,3396.15,2845.59
2024-01-14,Books,453.36,1765.25,4477.93
2024-01-15,Electronics,36.23,136.43,2200.06
2024-01-15,Clothing,1685.78,1038.06,426.96
2024-01-15,Home Appliances,1134.55,549.74,1776.02
2024-01-15,Toys,3067.15,3178.46,3941.31
2024-01-15,Books,4982.89,539.98,2311.07
2024-01-16,Electronics,564.82,2643.34,1823.16
2024-01-16,Clothing,801.23,729.14,351.86
2024-01-16,Home Appliances,1067.35,352.63,49.78
2024-01-16,Toys,1447.56,1506.58,7111.09
2024-01-16,Books,6610.94,1082.07,288.82
2024-01-17,Electronics,2377.92,411.88,776.71
2024-01-17,Clothing,991.65,781.94,2414.54
2024-01-17,Home Appliances,593.51,1152.15,4165.16
2024-01-17,Toys,5977.07,1496.71,890.3
2024-01-17,Books,297.16,1306.1,2492.36
2024-01-18,Electronics,3976.01,586.95,2708.93
2024-01-18,Clothing,8314.84,5953.65,208.08
2024-01-18,Home Appliances,3350.31,199.71,2258.7
2024-01-18,Toys,1771.21,738.21,124.61
2024-01-18,Books,739.59,3246.79,14170.26
2024-01-19,Electronics,1083.47,465.19,8843.66
2024-01-19,Clothing,3005.89,3625.99,2648.58
2024-01-19,Home Appliances,2432.98,1458.54,1645.1
2024-01-19,Toys,6475.05,2132.91,3407.58
2024-01-19,Books,4755.45,1418.33,2377.93
2024-01-20,Electronics,5699.91,136.29,1760.57
2024-01-20,Clothing,8498.42,1371.61,9164.81
2024-01-20,Home Appliances,1070.16,6288.84,1865.55
2024-01-20,Toys,1655.96,1763.2,5268.69
2024-01-20,Books,1578.6,728.94,643.1
2024-01-21,Electronics,5928.18,4069.91,2762.6
2024-01-21,Clothing,7637.88,613.29,2326.42
2024-01-21,Home Appliances,2450.46,1603.72,3220.66
2024-01-21,Toys,145.71,1366.78,4145.19
2024-01-21,Books,3519.76,3942.08,6805.53
2024-01-22,Electronics,792.66,3538.45,1095.59
2024-01-22,Clothing,6133.93,232.17,1904.35
2024-01-22,Home Appliances,4706.86,133.41,233.11
2024-01-22,Toys,4080.77,2596.42,4139.07
2024-01-22,Books,2359.02,3421.77,11497.18
2024-01-23,Electronics,1326.5,1895.31,1304.29
2024-01-23,Clothing,2602.16,3018.45,9797.77
2024-01-23,Home Appliances,5442.1,194.71,2382.74
2024-01-23,Toys,321.4,680.59,660.83
2024-01-23,Books,5262.62,418.08,2073.83
2024-01-24,Electronics,167.5,3233.78,5310.67
2024-01-24,Clothing,7082.13,799.46,5522.3
2024-01-24,Home Appliances,6686.4,207.35,4971.79
2024-01-24,Toys,218.74,1280.29,1018.45
2024-01-24,Books,4047.15,3975.85,1170.06
2024-01-25,Electronics,2370.44,1216.96,598.53
2024-01-25,Clothing,618.14,556.16,2879.62
2024-01-25,Home Appliances,557.72,2483.62,1424.58
2024-01-25,Toys,4999.04,472.6,2377.24
2024-01-25,Books,2763.78,459.24,3398.28
2024-01-26,Electronics,4238.57,1920.28,4880.64
2024-01-26,Clothing,3949.92,1532.24,3877.68
2024-01-26,Home Appliances,4959.08,1360.98,3048.61
2024-01-26,Toys,132.04,393.73,4669.21
2024-01-26,Books,2806.23,1559.44,951.63
2024-01-27,Electronics,961.98,270.71,1954.92
2024-01-27,Clothing,2062.8,444.59,2921.63
2024-01-27,Home Appliances,4626.32,1208.41,2059.76
2024-01-27,Toys,756.24,2355.44,2021.33
2024-01-27,Books,2851.83,1258.43,2181.16
2024-01-28,Electronics,4545.81,1165.89,348.76
2024-01-28,Clothing,2442.52,2190.31,10579.36
2024-01-28,Home Appliances,2757.43,3284.98,1957.15
2024-01-28,Toys,9846.79,1203.62,1020.29
2024-01-28,Books,101.54,1045.44,3930.52
2024-01-29,Electronics,3784.57,239.67,1430.61
2024-01-29,Clothing,7086.41,2140.08,8237.47
2024-01-29,Home Appliances,3358.67,2930.91,2149.28
2024-01-29,Toys,613.47,662.64,754.18
2024-01-29,Books,439.11,2496.14,2047.17
2024-01-30,Electronics,830.03,1153.4,4116.35
2024-01-30,Clothing,444.51,1720.95,1145.94
2024-01-30,Home Appliances,8725.84,618.85,6829.79
2024-01-30,Toys,418.04,1554.28,463.46
2024-01-30,Books,4290.2,585.18,1332.9
2024-01-31,Electronics,1665.9,174.1,1512.74
2024-01-31,Clothing,1709.14,1432.59,1052.67
2024-01-31,Home Appliances,1357,1153.63,1714.49
2024-01-31,Toys,7061.75,553.92,8816.29
2024-01-31,Books,851.9,4014.3,128.7
2024-02-01,Electronics,4133.39,1191.74,5516.37
2024-02-01,Clothing,2151.36,96.47,6608.01
2024-02-01,Home Appliances,1306.03,1115.57,1319.5
2024-02-01,Toys,7939.99,1333.92,1142.38
2024-02-01,Books,2248.07,4785.58,2482.22
2024-02-02,Electronics,321.19,2488.2,1931.69
2024-02-02,Clothing,1338.48,346.96,2689.26
2024-02-02,Home Appliances,3869.1,2835.84,927.54
2024-02-02,Toys,3051.99,453.92,2619.54
2024-02-02,Books,6466.15,685.35,6135.68
2024-02-03,Electronics,775.31,108.04,5103.81
2024-02-03,Clothing,3366.82,82.56,2789.6
2024-02-03,Home Appliances,1514.32,1520.47,818.58
2024-02-03,Toys,2174.25,3646.26,5030.92
2024-02-03,Books,7480.83,941.01,1324.38
2024-02-04,Electronics,4164.79,853.54,611.49
2024-02-04,Clothing,2025.42,720.09,358.1
2024-02-04,Home Appliances,462.59,486.65,7949.05
2024-02-04,Toys,2231.13,1732.5,227.5
2024-02-04,Books,1123.1,723.27,1790.97
2024-02-05,Electronics,2052.06,705.89,989.6
2024-02-05,Clothing,134.54,3306.47,8689.09
2024-02-05,Home Appliances,5755.96,2518.96,949
2024-02-05,Toys,2671.64,1059.32,5988.39
2024-02-05,Books,5520.45,172,833.57
2024-02-06,Electronics,3752.5,236.29,5937.95
2024-02-06,Clothing,4498.25,1606.66,2291.63
2024-02-06,Home Appliances,1015.08,275.99,1116.79
2024-02-06,Toys,4425.58,5931.58,6621.5
2024-02-06,Books,2339.36,1173.29,1555.39
2024-02-07,Electronics,4679.82,718.32,2381.87
2024-02-07,Clothing,8142.64,920.88,909.97
2024-02-07,Home Appliances,157.21,1014.25,6649.39
2024-02-07,Toys,796.87,3695.15,4824
2024-02-07,Books,2446.87,187.49,1257.6
2024-02-08,Electronics,15427.53,826.56,3754.09
2024-02-08,Clothing,559.18,3276.47,3179
2024-02-08,Home Appliances,1487.36,746.01,9373.14
2024-02-08,Toys,209.39,5440,659.56
2024-02-08,Books,1576.28,1177.47,4626.5
2024-02-09,Electronics,1139.66,570.47,4203.64
2024-02-09,Clothing,8431.01,141.67,3218.67
2024-02-09,Home Appliances,5375.27,2671.49,5478.44
2024-02-09,Toys,1362.44,5273,4331.4
2024-02-09,Books,73.61,993.37,72.9
2024-02-10,Electronics,2735.99,2895.61,1474.1
2024-02-10,Clothing,1727.62,1631.34,1039.05
2024-02-10,Home Appliances,256.07,71.26,809.38
2024-02-10,Toys,8409.04,1033.62,8530.31
2024-02-10,Books,157.77,975.33,1925.06
2024-02-11,Electronics,4905.09,1044.53,1278.86
2024-02-11,Clothing,901.21,1958.42,3348.25
2024-02-11,Home Appliances,1445.19,2671.53,481.02
2024-02-11,Toys,4046.1,217.99,6279.05
2024-02-11,Books,2988.8,764.99,2058.63
2024-02-12,Electronics,6619.23,350.8,929.25
2024-02-12,Clothing,2141.81,930.5,884.53
2024-02-12,Home Appliances,237.57,2624.14,75.55
2024-02-12,Toys,4783.24,3543.93,7244.39
2024-02-12,Books,3169.73,334.28,6430.81
2024-02-13,Electronics,3645.15,938.49,1742.07
2024-02-13,Clothing,154.88,708,973.37
2024-02-13,Home Appliances,1424,1461.95,1295.75
2024-02-13,Toys,527.89,2362.08,5740.54
2024-02-13,Books,5090.24,86.27,324.31
2024-02-14,Electronics,1519.5,140.99,485.71
2024-02-14,Clothing,2769.81,2629.03,4049.51
2024-02-14,Home Appliances,4132.51,277.94,11470.89
2024-02-14,Toys,1909.75,356.61,120.42
2024-02-14,Books,6212.83,3287.27,1811.28
2024-02-15,Electronics,5273.06,2492.66,2635.98
2024-02-15,Clothing,203.84,311.58,1237.33
2024-02-15,Home Appliances,73.75,1639.25,6233.91
2024-02-15,Toys,2313.34,1625.08,5229
2024-02-15,Books,9383.19,811.72,684.09
2024-02-16,Electronics,3040.46,1415.4,973.29
2024-02-16,Clothing,4877.46,1492.82,5071.17
2024-02-16,Home Appliances,104.57,655.71,1802.55
2024-02-16,Toys,67.33,1726.88,967.85
2024-02-16,Books,3679.32,478.97,3384.72
2024-02-17,Electronics,596.93,144.05,4734.52
2024-02-17,Clothing,1332.36,391.61,2051.31
2024-02-17,Home Appliances,6656.8,917.03,473.39
2024-02-17,Toys,826.71,735.3,2953.78
2024-02-17,Books,1827.53,2578.28,968.97
2024-02-18,Electronics,2108.69,3670.55,3224.53
2024-02-18,Clothing,5583.99,532.18,1864.15
2024-02-18,Home Appliances,2984.64,598.7,8240.64
2024-02-18,Toys,1037.43,355.46,201.35
2024-02-18,Books,1284.31,765.21,485.23
2024-02-19,Electronics,625.58,867.52,1468.23
2024-02-19,Clothing,1620.07,1753.84,1707.59
2024-02-19,Home Appliances,2491.04,2190.86,1816.82
2024-02-19,Toys,6090.09,474.45,1201.63
2024-02-19,Books,2505.55,748.6,8087.6
2024-02-20,Electronics,6081.52,3048.62,814.83
2024-02-20,Clothing,784.48,707.92,851.72
2024-02-20,Home Appliances,1952.97,1695.2,696.33
2024-02-20,Toys,2222.63,365.43,1648.19
2024-02-20,Books,4898.87,1252.19,10300.31
2024-02-21,Electronics,1315.69,537.97,4028.98
2024-02-21,Clothing,1421.6,1694.76,3201.28
2024-02-21,Home Appliances,1735.93,1482.99,625.79
2024-02-21,Toys,6805.64,1621.45,4004.25
2024-02-21,Books,3302.29,810.65,2273.27
2024-02-22,Electronics,467.01,358.54,12630.05
2024-02-22,Clothing,479.19,811.14,1075.02
2024-02-22,Home Appliances,2705.54,644.58,1399.58
2024-02-22,Toys,9296.14,3249.8,2804.5
2024-02-22,Books,7270.32,2991.94,3015.66
2024-02-23,Electronics,3029.47,2121.28,4282.3
2024-02-23,Clothing,3411.77,227.49,3700.43
2024-02-23,Home Appliances,816.96,2007.14,1940.08
2024-02-23,Toys,1818.56,210.54,807.28
2024-02-23,Books,1872.94,43.84,891.93
2024-02-24,Electronics,2281.66,485.52,1732.94
2024-02-24,Clothing,5278.74,317.88,2727.16
2024-02-24,Home Appliances,518.58,1009.59,927.99
2024-02-24,Toys,2668.83,3016.83,1359.11
2024-02-24,Books,1698.86,1506.63,4117.66
2024-02-25,Electronics,1936.74,1350.07,5094.16
2024-02-25,Clothing,3324.28,2846.45,3590.87
2024-02-25,Home Appliances,6339.77,967.14,346.8
2024-02-25,Toys,80.85,824.01,872.25
2024-02-25,Books,353.22,917.87,1010.2
2024-02-26,Electronics,8179.73,3671.81,5375.93
2024-02-26,Clothing,535.82,903.22,641.97
2024-02-26,Home Appliances,4345.52,2981.82,168.13
2024-02-26,Toys,1397.45,1880.63,2502.89
2024-02-26,Books,1867.9,642.84,7343.78
2024-02-27,Electronics,3186.12,30.06,2406.49
2024-02-27,Clothing,87.69,521.7,3090.9
2024-02-27,Home Appliances,5625.94,2680.26,2438.48
2024-02-27,Toys,1603.76,1918.99,1877.48
2024-02-27,Books,1931.18,752.67,1348.35
2024-02-28,Electronics,4121.73,1253.64,1160.3
2024-02-28,Clothing,5375.21,2412.69,4120.45
2024-02-28,Home Appliances,2347.55,307.58,4664.72
2024-02-28,Toys,555.45,1207.92,617.42
2024-02-28,Books,2063.56,1161.12,3914
2024-03-01,Electronics,281.13,1504.01,920.89
2024-03-01,Clothing,1224.21,1375.08,6586.32
2024-03-01,Home Appliances,622.86,822.83,1439.96
2024-03-01,Toys,5216.28,2692,1062.96
2024-03-01,Books,5541.97,136.44,1060.35
2024-03-02,Electronics,1192.99,61.5,6316.64
2024-03-02,Clothing,1169.39,919.33,2484.08
2024-03-02,Home Appliances,4920.77,4083.92,741.75
2024-03-02,Toys,2477.03,565.68,195
2024-03-02,Books,1699.61,320,2064.91
2024-03-03,Electronics,638.7,3429.43,399.23
2024-03-03,Clothing,764.37,256.95,3758.53
2024-03-03,Home Appliances,374.45,650.21,1680.93
2024-03-03,Toys,1190.92,1845.16,3306.89
2024-03-03,Books,7701.74,398.39,1234.06
2024-03-04,Electronics,7331.88,360.41,3599.93
2024-03-04,Clothing,356.66,743.87,3297.08
2024-03-04,Home Appliances,71.73,2156.05,2269.3
2024-03-04,Toys,6443.01,3359.21,5436.56
2024-03-04,Books,2300.14,44.81,2387.04
2024-03-05,Electronics,882.57,174.88,1813.74
2024-03-05,Clothing,4503.83,3003.26,750.02
2024-03-05,Home Appliances,4213.89,805.63,5283.98
2024-03-05,Toys,546.92,750.32,1420.64
2024-03-05,Books,1246.23,1606.75,1067.29
2024-03-06,Electronics,400.02,33.7,4278.85
2024-03-06,Clothing,1499.12,11.61,920.49
2024-03-06,Home Appliances,896.08,2756.35,1728.99
2024-03-06,Toys,1390.75,1509.62,2055.95
2024-03-06,Books,7461.42,1145.15,3896.29
2024-03-07,Electronics,666.64,168.15,4179.86
2024-03-07,Clothing,1442.83,660.16,1165.26
2024-03-07,Home Appliances,1937.39,2674.64,491.69
2024-03-07,Toys,4911.09,2738.84,2650.76
2024-03-07,Books,4624.63,8.59,6276.49
2024-03-08,Electronics,449.11,1326.95,2893.98
2024-03-08,Clothing,2250.55,6.3,3426.09
2024-03-08,Home Appliances,9374.21,4062.97,1846.95
2024-03-08,Toys,1226.6,524.26,8523.16
2024-03-08,Books,4673.53,3539.44,659.9
2024-03-09,Electronics,2619.23,815.53,142.06
2024-03-09,Clothing,555.42,643.03,7238.74
2024-03-09,Home Appliances,2617.81,693.62,828.78
2024-03-09,Toys,1787,2445.38,593.19
