DATE,SALES_REGION,REVENUE,COGS,FORECASTED_REVENUE
2023-12-07,Europe,833.66,1343.93,1804.59
2023-12-07,Asia,4559.18,591.28,605.29
2023-12-07,South America,3157.47,225.29,1713.07
2023-12-07,Africa,245.38,3252.04,6553.51
2023-12-08,North America,868.73,1313.16,2667.03
2023-12-08,Europe,7558.14,1317.32,1149.94
2023-12-08,Asia,606.89,1200.74,6137.22
2023-12-08,South America,2598.84,310.65,389.82
2023-12-08,Africa,337.94,1280.88,2683.93
2023-12-09,North America,574.55,311.75,1448.46
2023-12-09,Europe,1089.17,3733.44,762.98
2023-12-09,Asia,45.6,171.85,603.65
2023-12-09,South America,2047.06,682.05,511.57
2023-12-09,Africa,10842.18,1133.47,10624.67
2023-12-10,North America,563.55,567.81,950.1
2023-12-10,Europe,1888.84,2902.87,1804.18
2023-12-10,Asia,3169.89,589.18,1090.55
2023-12-10,South America,4780.11,133.41,3208.03
2023-12-10,Africa,43.73,122.24,2737.03
2023-12-11,North America,8103.19,1229.36,131.7
2023-12-11,Europe,368.88,3807.4,2821.51
2023-12-11,Asia,1633.52,1664.96,9542.06
2023-12-11,South America,5897.11,2035.22,5227.62
2023-12-11,Africa,1995.26,1544.49,964.42
2023-12-12,North America,184.75,259.46,2051.83
2023-12-12,Europe,4317.94,513.9,1300.85
2023-12-12,Asia,2584.02,2597.25,1909.33
2023-12-12,South America,1987.98,1147.96,1793.17
2023-12-12,Africa,1694.87,138.45,2872
2023-12-13,North America,3027.53,1616.02,2612.17
2023-12-13,Europe,7618.74,1232.27,3823.05
2023-12-13,Asia,1669.47,2351.01,5843.04
2023-12-13,South America,1500.76,567.68,54.84
2023-12-13,Africa,1371.85,2008.49,2140.33
2023-12-14,North America,630.96,1583.48,2699.89
2023-12-14,Europe,5079.77,421.72,807.23
2023-12-14,Asia,743,653.07,5148.47
2023-12-14,South America,2296.14,2410.51,450.85
2023-12-14,Africa,4318.23,2179.98,5203.38
2023-12-15,North America,136.32,287.74,4076.71
2023-12-15,Europe,3652.56,1848.36,2731.05
2023-12-15,Asia,2684.02,2976.76,5882.16
2023-12-15,South America,394.2,2146.91,2935.48
2023-12-15,Africa,8908.33,490.41,590.05
2023-12-16,North America,3205.92,1199.6,6296.61
2023-12-16,Europe,2898.39,2880.28,1016.93
2023-12-16,Asia,6955.32,1940.45,6497.32
2023-12-16,South America,3642.43,1901.34,3242.38
2023-12-16,Africa,2892.27,517.1,2622.13
2023-12-17,North America,2471.92,3302.85,5700.82
2023-12-17,Europe,1340.47,196,3296.32
2023-12-17,Asia,4189.75,1234.14,2078.16
2023-12-17,South America,4246.72,793.23,4065.41
2023-12-17,Africa,4206.84,1712.96,979.03
2023-12-18,North America,2367.52,1097.79,1631.89
2023-12-18,Europe,1188.24,247.23,1336.31
2023-12-18,Asia,2599.2,161.46,1887.49
2023-12-18,South America,473.77,1511.51,1716.66
2023-12-18,Africa,3724.89,2020.05,4349.69
2023-12-19,North America,4645.26,1286.67,2248.49
2023-12-19,Europe,6824.67,610.42,38.77
2023-12-19,Asia,1642.44,633.21,6556.81
2023-12-19,South America,322.25,1171.68,398.23
2023-12-19,Africa,869.4,3530.8,4034.57
2023-12-20,North America,7.52,938.16,1033.39
2023-12-20,Europe,5079.12,980.07,618.31
2023-12-20,Asia,4917.63,4351.8,14544.88
2023-12-20,South America,1859.83,92.02,170.87
2023-12-20,Africa,3236.07,733.34,144.09
2023-12-21,North America,465.16,2357.8,1700.85
2023-12-21,Europe,5326.14,2916.21,2519.65
2023-12-21,Asia,2776.61,664.06,555.66
2023-12-21,South America,1243.04,668.33,3688.13
2023-12-21,Africa,5550.82,1939.29,8006.98
2023-12-22,North America,7867.53,1360.72,1621.07
2023-12-22,Europe,3437.23,526.63,304.99
2023-12-22,Asia,2862.51,1004.82,4356.4
2023-12-22,South America,1427.77,6313.8,6725.46
2023-12-22,Africa,1218.89,45.12,4201.66
2023-12-23,North America,4676.23,1074.5,2467.23
2023-12-23,Europe,3597.44,1100.48,5431.67
2023-12-23,Asia,493.31,2016.74,1403.23
2023-12-23,South America,2891.05,530.8,2054.31
2023-12-23,Africa,1117.93,2757.07,251.56
2023-12-24,North America,4196.84,810.84,571.87
2023-12-24,Europe,1685.3,158.22,3609.39
2023-12-24,Asia,527.29,1573.34,2803.1
2023-12-24,South America,456.13,42.32,1316.28
2023-12-24,Africa,4423.05,1996.09,3441.44
2023-12-25,North America,2653.52,19.15,1175.22
2023-12-25,Europe,2279.45,1423.4,5856.39
2023-12-25,Asia,1937.72,3209.08,6156.18
2023-12-25,South America,4449.81,1879.07,1781.38
2023-12-25,Africa,2606.26,1534.82,108.73
2023-12-26,North America,589.4,1987.64,5036.02
2023-12-26,Europe,333.91,1440.87,5650.64
2023-12-26,Asia,1446.28,1626.31,6681.57
2023-12-26,South America,16799.27,1652.83,1489.19
2023-12-26,Africa,395.2,2654.02,802.8
2023-12-27,North America,2005.88,136.03,160.55
2023-12-27,Europe,6589.19,1878.2,3707.3
2023-12-27,Asia,207.74,864.48,2250.62
2023-12-27,South America,548.22,412.47,2837.37
2023-12-27,Africa,2520.28,3542.83,2569.36
2023-12-28,North America,88.09,5292.7,5709.88
2023-12-28,Europe,16489.05,2398.53,395.08
2023-12-28,Asia,718.31,1194.32,1386.64
2023-12-28,South America,394.21,1183.49,5651.63
2023-12-28,Africa,1350.18,177.38,4450.64
2023-12-29,North America,2518.4,1186.96,4931.41
2023-12-29,Europe,7565.42,798.06,4829.18
2023-12-29,Asia,1742.59,2654.78,234.65
2023-12-29,South America,2047.6,3604.85,5925.54
2023-12-29,Africa,1564.05,979.12,304.32
2023-12-30,North America,2639.2,1277.7,10246.88
2023-12-30,Europe,1077.57,2501.83,2261.27
2023-12-30,Asia,4076.48,1660.98,1413.57
2023-12-30,South America,4249.62,2201.67,1292.76
2023-12-30,Africa,2526.24,397.88,476.52
2023-12-31,North America,5728.72,3797.02,1246.07
2023-12-31,Europe,3155.82,1205.06,2773.84
2023-12-31,Asia,1985.52,988.21,1899.04
2023-12-31,South America,5387.99,1190.32,8733.37
2023-12-31,Africa,2562.36,1719.73,2663.41
2024-01-01,North America,9502.88,123.78,2709.52
2024-01-01,Europe,2044.23,2518.48,1108.43
2024-01-01,Asia,2401.67,2810.47,1707.35
2024-01-01,South America,769.26,70.77,9245.52
2024-01-01,Africa,880.42,2197.84,597.58
2024-01-02,North America,1413.53,4749.94,1445.87
2024-01-02,Europe,4577.82,1916.12,370.88
2024-01-02,Asia,1060.61,608.37,6975.63
2024-01-02,South America,6426.09,1603.6,4120.3
2024-01-02,Africa,3943.65,437.35,3628.31
2024-01-03,North America,4125.26,2255.65,61.29
2024-01-03,Europe,301.17,1577.63,5900.95
2024-01-03,Asia,8881.9,2310.06,3173.63
2024-01-03,South America,2030.78,1191.68,2936.14
2024-01-03,Africa,908.53,347.64,3674.66
2024-01-04,North America,1936.16,1351.39,2423.59
2024-01-04,Europe,7352.5,1647.57,235.02
2024-01-04,Asia,3559.69,2657.5,5538.42
2024-01-04,South America,1241.9,787.6,4375.92
2024-01-04,Africa,1091.82,2564.33,1976.12
2024-01-05,North America,4351.92,521.9,718.44
2024-01-05,Europe,367.44,2757.2,2.36
2024-01-05,Asia,1737.93,2467.77,1330.75
2024-01-05,South America,2569,231.95,1808.76
2024-01-05,Africa,5273.79,1707.98,9833.26
2024-01-06,North America,1765.8,167.32,967.61
2024-01-06,Europe,6698.97,6451.11,619.87
2024-01-06,Asia,7049.96,765.76,3748.15
2024-01-06,South America,87.1,38.45,9103.36
2024-01-06,Africa,926.09,1379.74,2844.45
2024-01-07,North America,4645.84,126.59,2555.3
2024-01-07,Europe,3161.46,1048.59,5229.53
2024-01-07,Asia,125.29,1336.46,3843.58
2024-01-07,South America,2015.23,2061.13,253.61
2024-01-07,Africa,4201.17,2127.58,1398.81
2024-01-08,North America,14233.62,722.5,273.94
2024-01-08,Europe,688.37,794.6,1260.75
2024-01-08,Asia,492.43,6856.99,10478.26
2024-01-08,South America,1389.95,1060.94,1401.54
2024-01-08,Africa,2393.98,943.32,5935.29
2024-01-09,North America,10535.69,4839.85,2737.15
2024-01-09,Europe,4351.54,390.99,480.59
2024-01-09,Asia,2587.66,1261.46,7571.79
2024-01-09,South America,49,1315.59,186.11
2024-01-09,Africa,2016.01,2574.58,7309.18
2024-01-10,North America,1079.1,552.73,313.31
2024-01-10,Europe,2708.93,1874.9,5804.45
2024-01-10,Asia,3773.8,1018.76,1219.38
2024-01-10,South America,810.08,2416.15,4029.66
2024-01-10,Africa,5167.75,280.83,1344.68
2024-01-11,North America,818.12,2228.42,4341.75
2024-01-11,Europe,3832.08,157.46,5954.17
2024-01-11,Asia,2204.26,2074.99,2390.73
2024-01-11,South America,4339.75,2534.44,1729.37
2024-01-11,Africa,6434.9,674.3,1667.69
2024-01-12,North America,261.8,1808.73,462.58
2024-01-12,Europe,1498.48,4947.15,118.99
2024-01-12,Asia,11367.06,285.42,10776.49
2024-01-12,South America,7.06,1340.76,4266.12
2024-01-12,Africa,1832.36,73.71,1299.09
2024-01-13,North America,2276.74,542.07,6356.28
2024-01-13,Europe,6213.16,200.06,3215.69
2024-01-13,Asia,1296.85,1087.22,1960.36
2024-01-13,South America,5371.53,1229.25,1359.84
2024-01-13,Africa,7.95,6302.6,1292.16
2024-01-14,North America,3887.45,3696.74,2466.87
2024-01-14,Europe,2317.5,2278.84,11698
2024-01-14,Asia,9249.6,922.28,2487.8
2024-01-14,South America,3112.36,2333.37,104.88
2024-01-14,Africa,405.78,443.43,847.46
2024-01-15,North America,3740.87,302.24,474.24
2024-01-15,Europe,38.45,1022.03,205.73
2024-01-15,Asia,1235.81,1045.54,1963.71
2024-01-15,South America,2019.73,3073.93,7547.42
2024-01-15,Africa,4016.57,7.88,466.02
2024-01-16,North America,904.72,1654.49,3798.46
2024-01-16,Europe,271.6,795.2,296.1
2024-01-16,Asia,4238.5,2327.87,1262.52
2024-01-16,South America,24.42,1127.6,1484.82
2024-01-16,Africa,5015.66,379.6,2934.78
2024-01-17,North America,519.06,1064.07,3412.3
2024-01-17,Europe,625.29,498.03,980.4
2024-01-17,Asia,816.34,2665.85,2631.29
2024-01-17,South America,768.4,21.38,1501.84
2024-01-17,Africa,7484.89,854.53,2235.99
2024-01-18,North America,7409.45,2492.86,2288.86
2024-01-18,Europe,847.7,776.2,386.56
2024-01-18,Asia,521.58,2012.87,2995.39
2024-01-18,South America,3899.64,1268.5,1078.5
2024-01-18,Africa,5714.32,4025.88,12684.94
2024-01-19,North America,2968.71,3194.67,2994.96
2024-01-19,Europe,105.43,3460.85,5825.68
2024-01-19,Asia,5167.25,1188.23,1829.53
2024-01-19,South America,4724.88,482.88,1161.39
2024-01-19,Africa,4566.46,780.23,7132.1
2024-01-20,North America,515.33,1618.21,3418.59
2024-01-20,Europe,168.48,2129.62,2523.43
2024-01-20,Asia,12892.67,3394.9,8619.72
2024-01-20,South America,1538.06,2676.26,1796.85
2024-01-20,Africa,2822.18,442.07,2139.26
2024-01-21,North America,986.27,2986.04,1205.15
2024-01-21,Europe,6565.14,256.14,544.06
2024-01-21,Asia,6861.23,5641.31,3405.45
2024-01-21,South America,1310.8,2679.05,10345.2
2024-01-21,Africa,4036.95,257.81,4034.65
2024-01-22,North America,5602.49,3026.22,3247.03
2024-01-22,Europe,2961.17,1910.26,5503.89
2024-01-22,Asia,3317.67,2152.9,3387.2
2024-01-22,South America,5127.27,1215.15,1416.66
2024-01-22,Africa,972.22,1567.71,4865.81
2024-01-23,North America,5889.4,691.49,327.4
2024-01-23,Europe,398.55,955.91,5391.1
2024-01-23,Asia,3334.77,1861.39,1780.43
2024-01-23,South America,2839.77,270.96,2102.5
2024-01-23,Africa,2208.02,2391.04,6734.64
2024-01-24,North America,909.82,1320.53,7468.71
2024-01-24,Europe,2268.44,595.97,512.74
2024-01-24,Asia,7344.73,3475.38,1785.77
2024-01-24,South America,5335.79,2717.13,7522.96
2024-01-24,Africa,2319.5,1245.2,612.96
2024-01-25,North America,5112.41,1512.34,1418.75
2024-01-25,Europe,2243.38,1880.03,1443.85
2024-01-25,Asia,69.01,477.69,5478.11
2024-01-25,South America,2054.67,196.39,244.99
2024-01-25,Africa,1834.3,1176.82,1936.11
2024-01-26,North America,201.13,834.41,1718.55
2024-01-26,Europe,9801.43,993.53,243.72
2024-01-26,Asia,2432.2,1683.26,1909.42
2024-01-26,South America,1094.88,3275.18,2422.83
2024-01-26,Africa,2295.43,35.88,10919.24
2024-01-27,North America,4418.86,1063.12,3844.85
2024-01-27,Europe,696.8,213,4691.76
2024-01-27,Asia,5755.95,3172.69,570.73
2024-01-27,South America,159.6,464.17,279.94
2024-01-27,Africa,229.4,792.82,1842.9
2024-01-28,North America,5814.64,176.87,1935.61
2024-01-28,Europe,4525.1,639.25,8126.92
2024-01-28,Asia,7121.17,6.97,1896.77
2024-01-28,South America,284.11,1631.88,599.26
2024-01-28,Africa,1886.1,6328.32,5095.55
2024-01-29,North America,3623.21,1369.34,5454.65
2024-01-29,Europe,1195.46,2848.11,530.02
2024-01-29,Asia,1035.93,300.27,4045.61
2024-01-29,South America,5109.74,1906.52,3110.13
2024-01-29,Africa,4702.01,2163.52,1462.73
2024-01-30,North America,3504.05,774.45,903.69
2024-01-30,Europe,2383.31,204.48,1242.62
2024-01-30,Asia,8085.83,2375.54,10961.67
2024-01-30,South America,54.63,1248.65,150.86
2024-01-30,Africa,437.01,1060.79,713.36
2024-01-31,North America,1427.66,3008.8,3206.66
2024-01-31,Europe,820.46,1076.64,5438.34
2024-01-31,Asia,805.86,589.22,2345.24
2024-01-31,South America,9541.07,2321.01,1199.09
2024-01-31,Africa,104.54,501.88,1492.22
2024-02-01,North America,134.06,808.55,2323.49
2024-02-01,Europe,13920.81,573.04,2772.65
2024-02-01,Asia,867.27,256.05,8000.84
2024-02-01,South America,214.86,3954.07,2695.75
2024-02-01,Africa,2898.36,2955.6,1335.9
2024-02-02,North America,4214.06,516.3,1634.93
2024-02-02,Europe,703.56,1383.95,4364.05
2024-02-02,Asia,5323.35,3478.91,7608.61
2024-02-02,South America,4019.93,689.49,717.34
2024-02-02,Africa,666.9,756.43,339.69
2024-02-03,North America,2615.82,1698.28,1396.42
2024-02-03,Europe,10815.51,749.9,3189.26
2024-02-03,Asia,573.19,633.14,6125.93
2024-02-03,South America,288.78,1587.57,51.73
2024-02-03,Africa,893.7,1605.61,4330.24
2024-02-04,North America,1354.71,389.58,1469.5
2024-02-04,Europe,998.71,989.2,1863.43
2024-02-04,Asia,165.27,1629.78,2551.52
2024-02-04,South America,6364.31,1315.47,2806.68
2024-02-04,Africa,961.55,176.43,2248.63
2024-02-05,North America,2309.31,2204.9,223.28
2024-02-05,Europe,493.56,7.1,414.07
2024-02-05,Asia,1854.08,1039.46,1662.33
2024-02-05,South America,2020.36,1253.21,1222.85
2024-02-05,Africa,9095.58,3335.66,14709.68
2024-02-06,North America,3828.88,2387.36,6120.33
2024-02-06,Europe,7764.58,1465.47,3595.49
2024-02-06,Asia,2194.32,1657.37,3228.6
2024-02-06,South America,585.81,2975.22,202.09
2024-02-06,Africa,1782.97,754.6,4621.7
2024-02-07,North America,2865.34,1057.11,2651.91
2024-02-07,Europe,2459.99,1465.47,2410.57
2024-02-07,Asia,7193.23,1749.6,4903.42
2024-02-07,South America,2887.96,1176.52,5260.04
2024-02-07,Africa,915.36,1119.07,788.55
2024-02-08,North America,8023.61,3520.1,1838.13
2024-02-08,Europe,493.27,4308.41,9495.34
2024-02-08,Asia,1666.49,935.24,3792.63
2024-02-08,South America,6070.69,1470.17,5697.46
2024-02-08,Africa,3369.3,1179.94,424.34
2024-02-09,North America,3219.41,2900.83,1288.81
2024-02-09,Europe,4760.84,407.1,7016.8
2024-02-09,Asia,2361.53,383.97,2778.56
2024-02-09,South America,2031.24,5805.39,4038.15
2024-02-09,Africa,4128.05,39.5,2490.46
2024-02-10,North America,1920.21,1434.68,1739.16
2024-02-10,Europe,4141.36,2041.12,7197.44
2024-02-10,Asia,2621.46,1547.82,1373.1
2024-02-10,South America,4590.13,205.9,3088.64
2024-02-10,Africa,171.89,1292.83,535.36
2024-02-11,North America,8880,295.01,395.11
2024-02-11,Europe,463.75,1445.25,731
2024-02-11,Asia,171.15,2246.05,1672.81
2024-02-11,South America,2187.77,996.73,2354.67
2024-02-11,Africa,2371.82,1663.52,8812.79
2024-02-12,North America,8681.86,3506.68,3559.81
2024-02-12,Europe,3254.23,442.22,4052.11
2024-02-12,Asia,1151.38,223.75,1888.1
2024-02-12,South America,2033.01,2891.45,4208.13
2024-02-12,Africa,2033.64,757.08,2013.91
2024-02-13,North America,3730.65,592.72,4090.38
2024-02-13,Europe,2143.11,2511.29,3402.62
2024-02-13,Asia,1210.9,264.26,1596.43
2024-02-13,South America,2894.67,1392.17,386.9
2024-02-13,Africa,711.46,684.26,545.71
2024-02-14,North America,2763.94,1213.93,3316.28
2024-02-14,Europe,489.13,643.05,303.06
2024-02-14,Asia,10504.68,470.39,2254.48
2024-02-14,South America,481.18,158.52,8576.64
2024-02-14,Africa,2181.24,4167.48,3442.95
2024-02-15,North America,4226.89,3503.68,7472.75
2024-02-15,Europe,1299.32,1492.76,638.23
2024-02-15,Asia,371.52,1824.36,1989.98
2024-02-15,South America,8040.34,0.63,5333.3
2024-02-15,Africa,3385.12,79.39,820.56
2024-02-16,North America,354.41,1655.84,1205.38
2024-02-16,Europe,1308.12,48.76,2931.47
2024-02-16,Asia,5298.84,1601.15,645.49
2024-02-16,South America,1086.37,1325.78,14.53
2024-02-16,Africa,3848.11,1156.52,7487.66
2024-02-17,North America,357.27,461.65,2332.99
2024-02-17,Europe,2189.1,250.03,519.16
2024-02-17,Asia,1498.45,2148.95,5867.76
2024-02-17,South America,6769.25,1457.74,1658.48
2024-02-17,Africa,287.62,394.56,800.41
2024-02-18,North America,2104.32,382.86,202.7
2024-02-18,Europe,964.22,525.06,1997.43
2024-02-18,Asia,2550.07,27.03,8697
2024-02-18,South America,587.37,4210.55,844.12
2024-02-18,Africa,7116.87,915.87,2467.44
2024-02-19,North America,1352.96,994.49,6770.8
2024-02-19,Europe,1350.13,1129.95,3510.05
2024-02-19,Asia,3546.39,2416.73,319.05
2024-02-19,South America,5449.08,1392.43,3584.63
2024-02-19,Africa,1614.54,103.21,191.17
2024-02-20,North America,3993.92,845.95,5492.66
2024-02-20,Europe,445.71,1119.71,911.14
2024-02-20,Asia,820.26,2302.67,1495.2
2024-02-20,South America,3324.37,2843.66,4993.94
2024-02-20,Africa,7469.73,9.72,1513.84
2024-02-21,North America,418.55,1631.37,656.67
2024-02-21,Europe,508.22,52.04,10805.81
2024-02-21,Asia,13064.4,3341.52,721.84
2024-02-21,South America,350.63,494.73,497.42
2024-02-21,Africa,150.4,742.21,1524.92
2024-02-22,North America,5322.83,437.38,1440.26
2024-02-22,Europe,1757.06,3423.15,9896.9
2024-02-22,Asia,2421.28,566.22,2095.83
2024-02-22,South America,7226.13,2235.41,4050.3
2024-02-22,Africa,3169.18,1513.61,3741.24
2024-02-23,North America,5950.89,1615.55,777.66
2024-02-23,Europe,269.58,176.28,121.11
2024-02-23,Asia,2150.97,589.36,189.22
2024-02-23,South America,2117.59,1540.91,7713.3
2024-02-23,Africa,611.39,759.35,3017.73
2024-02-24,North America,10427.13,16.29,503.5
2024-02-24,Europe,579.04,399.61,2225.36
2024-02-24,Asia,157.7,1524.86,2707.09
2024-02-24,South America,1470.82,1278.17,3011.03
2024-02-24,Africa,12.25,3176.27,2404.49
2024-02-25,North America,2213.89,2123.88,531.64
2024-02-25,Europe,6239.08,1344,3924.44
2024-02-25,Asia,1847.53,172.4,142.77
2024-02-25,South America,761.82,392.75,3932.54
2024-02-25,Africa,1009.63,2943.3,2057.81
2024-02-26,North America,7504.13,988.67,6678.49
2024-02-26,Europe,3511.32,611.22,4087.5
2024-02-26,Asia,556.42,5026.46,4748.55
2024-02-26,South America,1850.16,1750.6,192.94
2024-02-26,Africa,2935.12,1725.43,168.9
2024-02-27,North America,2478.57,517.63,3316.95
2024-02-27,Europe,5885.24,97,658.26
2024-02-27,Asia,23,4076.88,3281.82
2024-02-27,South America,1204.71,87.54,2340.37
2024-02-27,Africa,3164.71,1147.14,1641.85
2024-02-28,North America,3457.3,94.03,477.87
2024-02-28,Europe,479.31,26.19,290.86
2024-02-28,Asia,899.84,18.41,1938.76
2024-02-28,South America,6131.25,4961.01,10527.8
2024-02-28,Africa,3467.06,1088.29,1047.07
2024-03-01,North America,2623.15,2340.07,1858
2024-03-01,Europe,4300.64,374.99,3228.7
2024-03-01,Asia,2398.71,1585.85,2160.98
2024-03-01,South America,1042.03,1808.01,80.66
2024-03-01,Africa,2046.19,428.9,3971.68
2024-03-02,North America,1076.92,503.49,3703
2024-03-02,Europe,2416.63,1774.83,1412.09
2024-03-02,Asia,7753.85,744.93,1266.42
2024-03-02,South America,297.92,173.12,2685.18
2024-03-02,Africa,6.25,2543.78,2721.11
2024-03-03,North America,2475.06,1638.69,387.15
2024-03-03,Europe,3744.08,2057.51,1004.22
2024-03-03,Asia,2629.38,1184.27,3078.6
2024-03-03,South America,289.33,656.24,2484.78
2024-03-03,Africa,1558.37,1110.08,3344.29
2024-03-04,North America,1994.81,3148.25,732.31
2024-03-04,Europe,226.15,19.79,2941.03
2024-03-04,Asia,4836.14,406.56,6042.94
2024-03-04,South America,5044.37,380.51,6775.12
2024-03-04,Africa,4148.11,2686.41,362.12
2024-03-05,North America,4701.69,964.31,4405.99
2024-03-05,Europe,4088.45,2210.37,3377.25
2024-03-05,Asia,169.24,1735.93,1424.61
2024-03-05,South America,1398.93,712.98,1191.74
2024-03-05,Africa,938.4,677.45,106.47
2024-03-06,North America,1368.27,84.47,2260.18
2024-03-06,Europe,4889.83,1766.83,1781.35
2024-03-06,Asia,1870.13,357.59,2625.11
2024-03-06,South America,526.03,3076.59,5734.52
2024-03-06,Africa,2923.4,299.16,700.77
2024-03-07,North America,3571.5,1865.85,1409.56
2024-03-07,Europe,2150.55,191.39,3323.17
2024-03-07,Asia,4858.3,1036.39,590.78
2024-03-07,South America,1046.4,256.71,3954.63
2024-03-07,Africa,2127.69,2695.42,5393.85
2024-03-08,North America,15.56,1079.66,487.49
2024-03-08,Europe,3395.77,4540.9,497.11
2024-03-08,Asia,4826.01,177.44,4272.45
2024-03-08,South America,1933.26,2248.3,2858.4
2024-03-08,Africa,8169.13,1541.81,9147.66
2024-03-09,North America,1412.16,658.65,5464.82
2024-03-09,Europe,670.88,25.31,2238.72
2024-03-09,Asia,1629.69,1836.69,229.33
2024-03-09,South America,4927.06,145.59,346.62
2024-03-09,Africa,2320.81,2342.04,1918.26
2024-03-10,North America,9172.41,2101.51,1233.44
2024-03-10,Europe,1784.31,305.58,9594.1
2024-03-10,Asia,3317.37,4251.68,3647.86
2024-03-10,South America,2929.23,2082.24,1073.24
2024-03-10,Africa,872.65,1195.87,1459.12
2024-03-11,North America,5314.33,1945.52,459.65
2024-03-11,Europe,286.83,970.16,1581.17
2024-03-11,Asia,3412.91,146.87,2196.86
2024-03-11,South America,803.21,1624.99,5936.58
2024-03-11,Africa,887.42,783.13,1029.28
2024-03-12,North America,11334.85,5285.14,3715.84
2024-03-12,Europe,1324.55,90.67,422.85
2024-03-12,Asia,2083.71,232.11,7262.67
2024-03-12,South America,3134.08,3273.36,3254.88
2024-03-12,Africa,1981.17,937.1,2762.02
2024-03-13,North America,3904.02,399.3,626.53
2024-03-13,Europe,76.41,637.59,3970.85
2024-03-13,Asia,3221.44,142.77,828.59
2024-03-13,South America,1149.4,1758.28,4961.87
2024-03-13,Africa,6552.41,4671.35,4841.23
2024-03-14,North America,2410.43,1307.41,8133.61
2024-03-14,Europe,520.5,1575.59,4434.27
2024-03-14,Asia,1015.34,508.96,1419.56
2024-03-14,South America,11820.63,1890.7,2216.74
2024-03-14,Africa,4045.21,3819.38,2984.41
2024-03-15,North America,6309.39,90.63,1999.27
2024-03-15,Europe,264.49,451.03,9706.01
2024-03-15,Asia,1199.81,5271.67,2571.32
2024-03-15,South America,8355.02,3121.85,897.59
2024-03-15,Africa,215.57,134.99,371.49
2024-03-16,North America,5188.44,1658.32,4072.42
2024-03-16,Europe,382.43,2830.5,1209.6
2024-03-16,Asia,6229.91,2497.65,7324.03
2024-03-16,South America,5100.62,313.4,5672.83
2024-03-16,Africa,789.46,1124.75,464.42
2024-03-17,North America,2433.95,482.4,1024.76
2024-03-17,Europe,3090.56,258.13,4642.85
2024-03-17,Asia,2565.39,2617.76,2276.08
2024-03-17,South America,1156.72,1127.97,2613.5
2024-03-17,Africa,1267.88,382.94,403.66
2024-03-18,North America,7873.65,2028.97,3863.65
2024-03-18,Europe,1060.16,1564.23,1208.74
2024-03-18,Asia,2242.99,540.13,5103.86
2024-03-18,South America,424.92,2095.2,311.13
2024-03-18,Africa,1645.02,1114.79,3272.82
2024-03-19,North America,155.26,2946,1995.44
2024-03-19,Europe,4784.72,313.06,576.83
2024-03-19,Asia,1937.42,1635.12,1853.1
2024-03-19,South America,1859.28,221.57,4397.17
2024-03-19,Africa,2546.96,1573.89,1730.16
2024-03-20,North America,1490.93,151.63,1152.51
2024-03-20,Europe,2282.72,550.74,1959.88
2024-03-20,Asia,4491.06,1540.68,2341.48
2024-03-20,South America,1354.72,2435.57,1962.78
2024-03-20,Africa,3042.03,532.26,6159.9
2024-03-21,North America,3725.09,93.51,4252.84
2024-03-21,Europe,609.75,2209.57,934.48
2024-03-21,Asia,1504.72,89.04,2234.23
2024-03-21,South America,3183.14,945.46,3820.93
2024-03-21,Africa,2068.23,1760.75,626.08
2024-03-22,North America,4073.25,289.1,182.34
2024-03-22,Europe,896.71,1608.92,5156.47
2024-03-22,Asia,1996.12,2134.45,4814.41
2024-03-22,South America,5873.74,2082.65,1366.94
2024-03-22,Africa,522.06,89.68,1111.41
2024-03-23,North America,5995.49,1937.4,3025.43
2024-03-23,Europe,1557.35,313.74,421.47
2024-03-23,Asia,1700.58,661.64,4259.4
2024-03-23,South America,2731.83,5144.39,4863.01
2024-03-23,Africa,1989.1,100.36,2094.39
2024-03-24,North America,2062.11,1964.79,565.86
2024-03-24,Europe,256.48,805.37,6871.58
2024-03-24,Asia,166.49,32.08,626.25
2024-03-24,South America,372.94,1391.57,827.9
2024-03-24,Africa,7446.05,2001.58,1357.27
2024-03-25,North America,235.76,808.5,3984.53
2024-03-25,Europe,1690.74,2025.27,3270.52
2024-03-25,Asia,3278.98,2931.46,1.17
2024-03-25,South America,3990.89,1013.1,11084.83
2024-03-25,Africa,7416.65,3083.19,136.15
2024-03-26,North America,10321.75,876.35,4426.84
2024-03-26,Europe,1557.81,2827.5,3315.05
2024-03-26,Asia,504.46,2615.35,5599.6
2024-03-26,South America,1310.33,2066.7,771.45
2024-03-26,Africa,2495.66,889.32,404.25
2024-03-27,North America,1556.66,1409.76,354.38
2024-03-27,Europe,802.36,512.02,7505.93
2024-03-27,Asia,3973.89,702.51,1055.24
2024-03-27,South America,4371.8,2335.73,1145.2
2024-03-27,Africa,1884.2,822.57,1711.73
2024-03-28,North America,2553.3,3731.72,1436.94
2024-03-28,Europe,2085.87,2642.23,1017.25
2024-03-28,Asia,4230.41,1268.08,4059.14
2024-03-28,South America,6315.55,520.3,3114.21
2024-03-28,Africa,5.75,1057.33,4365.58
2024-03-29,North America,5732.23,493.17,2471.15
2024-03-29,Europe,673.8,1127.74,4879.55
2024-03-29,Asia,792.08,70.53,97.94
2024-03-29,South America,743.31,2179.23,2065.61
2024-03-29,Africa,2930.45,1023.14,1170.29
2024-03-30,North America,5630.14,167.77,7962.12
2024-03-30,Europe,870.92,857.42,1276.72
2024-03-30,Asia,2338.52,510.4,4457.81
